source_file,source_kind,source_name,source_rule_or_case,generated_artifact,generated_line,coverage_status,isomorphism_status,executability_status,notes
wasm-3.0/3.2-numerics.vector.spectec,def,$vunop,"def $vunop_(Jnn X M, ABS, v) = $ivunop_(Jnn X M, $iabs_, v)",op $vunop; eq/ceq $vunop,634,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vunop,"def $vunop_(Jnn X M, NEG, v) = $ivunop_(Jnn X M, $ineg_, v)",op $vunop; eq/ceq $vunop,634,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vunop,"def $vunop_(Jnn X M, POPCNT, v) = $ivunop_(Jnn X M, $ipopcnt_, v)",op $vunop; eq/ceq $vunop,634,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vbinop,"def $vbinop_(Jnn X M, ADD, v_1, v_2) = $ivbinop_(Jnn X M, $iadd_, v_1, v_2)",op $vbinop; eq/ceq $vbinop,619,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vbinop,"def $vbinop_(Jnn X M, SUB, v_1, v_2) = $ivbinop_(Jnn X M, $isub_, v_1, v_2)",op $vbinop; eq/ceq $vbinop,619,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vbinop,"def $vbinop_(Jnn X M, MUL, v_1, v_2) = $ivbinop_(Jnn X M, $imul_, v_1, v_2)",op $vbinop; eq/ceq $vbinop,619,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vbinop,"def $vbinop_(Jnn X M, ADD_SAT sx, v_1, v_2) = $ivbinopsx_(Jnn X M, $iadd_sat_, sx, v_1, v_2)",op $vbinop; eq/ceq $vbinop,619,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vbinop,"def $vbinop_(Jnn X M, SUB_SAT sx, v_1, v_2) = $ivbinopsx_(Jnn X M, $isub_sat_, sx, v_1, v_2)",op $vbinop; eq/ceq $vbinop,619,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vbinop,"def $vbinop_(Jnn X M, MIN sx, v_1, v_2) = $ivbinopsx_(Jnn X M, $imin_, sx, v_1, v_2)",op $vbinop; eq/ceq $vbinop,619,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vbinop,"def $vbinop_(Jnn X M, MAX sx, v_1, v_2) = $ivbinopsx_(Jnn X M, $imax_, sx, v_1, v_2)",op $vbinop; eq/ceq $vbinop,619,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vbinop,"def $vbinop_(Jnn X M, AVGR U, v_1, v_2) = $ivbinopsx_(Jnn X M, $iavgr_, U, v_1, v_2)",op $vbinop; eq/ceq $vbinop,619,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vbinop,"def $vbinop_(Jnn X M, Q15MULR_SAT S, v_1, v_2) = $ivbinopsx_(Jnn X M, $iq15mulr_sat_, S, v_1, v_2)",op $vbinop; eq/ceq $vbinop,619,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vbinop,"def $vbinop_(Jnn X M, RELAXED_Q15MULR S, v_1, v_2) = $ivbinopsxnd_(Jnn X M, $irelaxed_q15mulr_, S, v_1, v_2)",op $vbinop; eq/ceq $vbinop,619,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vbinop,"def $vbinop_(Fnn X M, ADD, v_1, v_2) = $fvbinop_(Fnn X M, $fadd_, v_1, v_2)",op $vbinop; eq/ceq $vbinop,619,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vbinop,"def $vbinop_(Fnn X M, SUB, v_1, v_2) = $fvbinop_(Fnn X M, $fsub_, v_1, v_2)",op $vbinop; eq/ceq $vbinop,619,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vbinop,"def $vbinop_(Fnn X M, MUL, v_1, v_2) = $fvbinop_(Fnn X M, $fmul_, v_1, v_2)",op $vbinop; eq/ceq $vbinop,619,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vbinop,"def $vbinop_(Fnn X M, DIV, v_1, v_2) = $fvbinop_(Fnn X M, $fdiv_, v_1, v_2)",op $vbinop; eq/ceq $vbinop,619,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vbinop,"def $vbinop_(Fnn X M, MIN, v_1, v_2) = $fvbinop_(Fnn X M, $fmin_, v_1, v_2)",op $vbinop; eq/ceq $vbinop,619,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vbinop,"def $vbinop_(Fnn X M, MAX, v_1, v_2) = $fvbinop_(Fnn X M, $fmax_, v_1, v_2)",op $vbinop; eq/ceq $vbinop,619,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vbinop,"def $vbinop_(Fnn X M, PMIN, v_1, v_2) = $fvbinop_(Fnn X M, $fpmin_, v_1, v_2)",op $vbinop; eq/ceq $vbinop,619,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vbinop,"def $vbinop_(Fnn X M, PMAX, v_1, v_2) = $fvbinop_(Fnn X M, $fpmax_, v_1, v_2)",op $vbinop; eq/ceq $vbinop,619,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vbinop,"def $vbinop_(Fnn X M, RELAXED_MIN, v_1, v_2) = $fvbinop_(Fnn X M, $frelaxed_min_, v_1, v_2)",op $vbinop; eq/ceq $vbinop,619,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vbinop,"def $vbinop_(Fnn X M, RELAXED_MAX, v_1, v_2) = $fvbinop_(Fnn X M, $frelaxed_max_, v_1, v_2)",op $vbinop; eq/ceq $vbinop,619,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vternop,"def $vternop_(Jnn X M, RELAXED_LANESELECT, v_1, v_2, v_3) = $ivternopnd_(Jnn X M, $irelaxed_laneselect_, v_1, v_2, v_3)",op $vternop; eq/ceq $vternop,633,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vternop,"def $vternop_(Fnn X M, RELAXED_MADD, v_1, v_2, v_3) = $fvternop_(Fnn X M, $frelaxed_madd_, v_1, v_2, v_3)",op $vternop; eq/ceq $vternop,633,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vternop,"def $vternop_(Fnn X M, RELAXED_NMADD, v_1, v_2, v_3) = $fvternop_(Fnn X M, $frelaxed_nmadd_, v_1, v_2, v_3)",op $vternop; eq/ceq $vternop,633,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vrelop,"def $vrelop_(Jnn X M, EQ, v_1, v_2) = $ivrelop_(Jnn X M, $ieq_, v_1, v_2)",op $vrelop; eq/ceq $vrelop,627,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vrelop,"def $vrelop_(Jnn X M, NE, v_1, v_2) = $ivrelop_(Jnn X M, $ine_, v_1, v_2)",op $vrelop; eq/ceq $vrelop,627,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vrelop,"def $vrelop_(Jnn X M, LT sx, v_1, v_2) = $ivrelopsx_(Jnn X M, $ilt_, sx, v_1, v_2)",op $vrelop; eq/ceq $vrelop,627,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vrelop,"def $vrelop_(Jnn X M, GT sx, v_1, v_2) = $ivrelopsx_(Jnn X M, $igt_, sx, v_1, v_2)",op $vrelop; eq/ceq $vrelop,627,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vrelop,"def $vrelop_(Jnn X M, LE sx, v_1, v_2) = $ivrelopsx_(Jnn X M, $ile_, sx, v_1, v_2)",op $vrelop; eq/ceq $vrelop,627,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vrelop,"def $vrelop_(Jnn X M, GE sx, v_1, v_2) = $ivrelopsx_(Jnn X M, $ige_, sx, v_1, v_2)",op $vrelop; eq/ceq $vrelop,627,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vrelop,"def $vrelop_(Fnn X M, EQ, v_1, v_2) = $fvrelop_(Fnn X M, $feq_, v_1, v_2)",op $vrelop; eq/ceq $vrelop,627,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vrelop,"def $vrelop_(Fnn X M, NE, v_1, v_2) = $fvrelop_(Fnn X M, $fne_, v_1, v_2)",op $vrelop; eq/ceq $vrelop,627,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vrelop,"def $vrelop_(Fnn X M, LT, v_1, v_2) = $fvrelop_(Fnn X M, $flt_, v_1, v_2)",op $vrelop; eq/ceq $vrelop,627,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vrelop,"def $vrelop_(Fnn X M, GT, v_1, v_2) = $fvrelop_(Fnn X M, $fgt_, v_1, v_2)",op $vrelop; eq/ceq $vrelop,627,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vrelop,"def $vrelop_(Fnn X M, LE, v_1, v_2) = $fvrelop_(Fnn X M, $fle_, v_1, v_2)",op $vrelop; eq/ceq $vrelop,627,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vrelop,"def $vrelop_(Fnn X M, GE, v_1, v_2) = $fvrelop_(Fnn X M, $fge_, v_1, v_2)",op $vrelop; eq/ceq $vrelop,627,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vshiftop,"def $vshiftop_(Jnn X M, SHL, v, i) = $ivshiftop_(Jnn X M, $ishl_, v, i)",op $vshiftop; eq/ceq $vshiftop,628,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vshiftop,"def $vshiftop_(Jnn X M, SHR sx, v, i) = $ivshiftopsx_(Jnn X M, $ishr_, sx, v, i)",op $vshiftop; eq/ceq $vshiftop,628,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vbitmaskop,"def $vbitmaskop_(Jnn X M, v) = $ivbitmaskop_(Jnn X M, v)",op $vbitmaskop; eq/ceq $vbitmaskop,620,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vswizzlop,"def $vswizzlop_(I8 X M, SWIZZLE, v_1, v_2) = $ivswizzlop_(I8 X M, $iswizzle_lane_, v_1, v_2)",op $vswizzlop; eq/ceq $vswizzlop,632,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vswizzlop,"def $vswizzlop_(I8 X M, RELAXED_SWIZZLE, v_1, v_2) = $ivswizzlop_(I8 X M, $irelaxed_swizzle_lane_, v_1, v_2)",op $vswizzlop; eq/ceq $vswizzlop,632,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vshufflop,"def $vshufflop_(I8 X M, i*, v_1, v_2) = $ivshufflop_(I8 X M, i*, v_1, v_2)",op $vshufflop; eq/ceq $vshufflop,629,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$lcvtop,"def $lcvtop__(Jnn_1 X M_1, Jnn_2 X M_2, EXTEND half sx , c_1) = c",op $lcvtop; eq/ceq $lcvtop,503,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$lcvtop,"def $lcvtop__(Jnn_1 X M_1, Fnn_2 X M_2, CONVERT half? sx, c_1) = c",op $lcvtop; eq/ceq $lcvtop,503,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$lcvtop,"def $lcvtop__(Fnn_1 X M_1, Inn_2 X M_2, TRUNC_SAT sx zero?, c_1) = c?",op $lcvtop; eq/ceq $lcvtop,503,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$lcvtop,"def $lcvtop__(Fnn_1 X M_1, Inn_2 X M_2, RELAXED_TRUNC sx zero?, c_1) = c?",op $lcvtop; eq/ceq $lcvtop,503,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$lcvtop,"def $lcvtop__(Fnn_1 X M_1, Fnn_2 X M_2, DEMOTE ZERO, c_1) = c*",op $lcvtop; eq/ceq $lcvtop,503,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$lcvtop,"def $lcvtop__(Fnn_1 X M_1, Fnn_2 X M_2, PROMOTE LOW, c_1) = c*",op $lcvtop; eq/ceq $lcvtop,503,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vcvtop,"def $vcvtop__(Lnn_1 X M, Lnn_2 X M, vcvtop, v_1) = v",op $vcvtop; eq/ceq $vcvtop,622,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vcvtop,"def $vcvtop__(Lnn_1 X M_1, Lnn_2 X M_2, vcvtop, v_1) = v",op $vcvtop; eq/ceq $vcvtop,622,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vcvtop,"def $vcvtop__(Lnn_1 X M_1, Lnn_2 X M_2, vcvtop, v_1) = v",op $vcvtop; eq/ceq $vcvtop,622,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$vnarrowop,"def $vnarrowop__(Jnn_1 X M_1, Jnn_2 X M_2, sx, v_1, v_2) = v",op $vnarrowop; eq/ceq $vnarrowop,626,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$ivextunop,"def $ivextunop__(shape_1, shape_2, def $f_(N, iN(N)*) : iN(N)*, sx, vec_(V128)) : vec_(V128)",op $ivextunop; eq/ceq $ivextunop,488,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$ivextunop,"def $ivextunop__(Jnn_1 X M_1, Jnn_2 X M_2, def $f_, sx, v_1) = $inv_lanes_(Jnn_2 X M_2, c*)",op $ivextunop; eq/ceq $ivextunop,488,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$ivextbinop,"def $ivextbinop__(shape_1, shape_2, def $f_(N, iN(N)*, iN(N)*) : iN(N)*, sx, sx, laneidx, laneidx, vec_(V128), vec_(V128)) : vec_(V128)",op $ivextbinop; eq/ceq $ivextbinop,487,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$ivextbinop,"def $ivextbinop__(Jnn_1 X M_1, Jnn_2 X M_2, def $f_, sx_1, sx_2, i, k, v_1, v_2) = $inv_lanes_(Jnn_2 X M_2, c*)",op $ivextbinop; eq/ceq $ivextbinop,487,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$ivadd-pairwise,"def $ivadd_pairwise_(N, iN(N)*) : iN(N)*  hint(show $ivadd__pairwise_(%,%))",op $ivadd-pairwise; eq/ceq $ivadd-pairwise,480,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$ivadd-pairwise,"def $ivadd_pairwise_(N, i*) = $iadd_(N, j_1, j_2)*",op $ivadd-pairwise; eq/ceq $ivadd-pairwise,480,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$ivmul,"def $ivmul_(N, iN(N)*, iN(N)*) : iN(N)*",op $ivmul; eq/ceq $ivmul,489,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$ivmul,"def $ivmul_(N, i_1*, i_2*) = $imul_(N, i_1, i_2)*",op $ivmul; eq/ceq $ivmul,489,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
wasm-3.0/3.2-numerics.vector.spectec,def,$ivdot,"def $ivdot_(N, iN(N)*, iN(N)*) : iN(N)*",op $ivdot; eq/ceq $ivdot,485,SOURCE_DEF_COVERED_AS_EQ_CEQ,STRUCTURAL_DEF_LOWERING,STRUCTURAL_NOT_FULLY_EXECUTION_TESTED,Source def operator/arguments statically found in Maude op/equation/rewrite lowering.
